"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 20, 2018","158.77","159.33","160.73","158.51","3.96M","-0.48%"
"Apr 19, 2018","159.53","161.61","162.10","158.78","3.28M","-1.41%"
"Apr 18, 2018","161.81","162.59","163.31","161.74","2.50M","-0.46%"
"Apr 17, 2018","162.55","162.39","163.48","162.06","2.86M","0.57%"
"Apr 16, 2018","161.63","161.30","162.44","160.86","3.12M","-0.06%"
"Apr 13, 2018","161.73","162.16","163.16","161.26","2.45M","0.07%"
"Apr 12, 2018","161.62","163.59","165.40","161.54","5.18M","-1.05%"
"Apr 11, 2018","163.34","162.50","164.06","162.28","2.71M","0.35%"
"Apr 10, 2018","162.77","162.83","163.96","162.05","3.93M","0.96%"
"Apr 09, 2018","161.23","162.22","163.57","161.06","3.58M","-0.01%"
"Apr 06, 2018","161.25","162.42","163.78","160.91","4.32M","-1.65%"
"Apr 05, 2018","163.95","162.40","164.56","161.75","4.50M","1.37%"
"Apr 04, 2018","161.73","158.50","162.15","157.88","4.89M","0.83%"
"Apr 03, 2018","160.40","157.98","160.53","157.30","4.72M","1.70%"
"Apr 02, 2018","157.72","158.27","160.16","155.25","6.96M","0.86%"
"Mar 29, 2018","156.38","159.00","159.83","156.38","5.29M","-1.28%"
"Mar 28, 2018","158.41","157.84","159.76","157.82","3.91M","0.59%"
"Mar 27, 2018","157.48","158.50","159.77","156.47","3.52M","-0.34%"
"Mar 26, 2018","158.01","156.21","158.20","156.21","3.48M","1.96%"
"Mar 23, 2018","154.98","157.59","158.08","154.92","3.45M","-1.31%"
"Mar 22, 2018","157.04","157.85","159.12","156.85","3.67M","-1.02%"
"Mar 21, 2018","158.66","160.00","160.41","158.29","3.87M","-0.45%"
"Mar 20, 2018","159.38","159.75","160.67","159.25","3.11M","0.23%"
"Mar 19, 2018","159.01","162.00","162.36","158.21","4.31M","-2.06%"
"Mar 16, 2018","162.36","161.88","163.23","161.58","14.29M","0.46%"
"Mar 15, 2018","161.61","158.71","162.15","158.59","5.93M","2.13%"
"Mar 14, 2018","158.24","159.00","159.51","157.24","3.88M","0.01%"
"Mar 13, 2018","158.22","158.56","159.89","158.21","4.33M","0.30%"
"Mar 12, 2018","157.74","157.74","159.45","157.50","4.46M","0.32%"
"Mar 09, 2018","157.24","155.62","157.73","154.84","5.08M","1.81%"
"Mar 08, 2018","154.44","152.73","154.61","152.65","4.29M","1.35%"
"Mar 07, 2018","152.38","149.86","152.74","149.68","4.49M","0.78%"
"Mar 06, 2018","151.20","151.25","151.71","150.13","5.02M","0.11%"
"Mar 05, 2018","151.03","148.28","151.48","147.92","6.40M","1.86%"
"Mar 02, 2018","148.27","148.91","150.45","146.84","11.75M","-4.77%"
"Mar 01, 2018","155.70","157.80","160.43","155.21","5.61M","-1.29%"
"Feb 28, 2018","157.74","160.43","161.21","157.72","6.12M","-1.82%"
"Feb 27, 2018","160.66","164.19","164.50","160.64","4.91M","-1.79%"
"Feb 26, 2018","163.58","164.00","164.75","162.30","4.53M","0.32%"
"Feb 23, 2018","163.06","161.44","163.31","161.44","4.27M","1.49%"
"Feb 22, 2018","160.66","158.95","161.40","158.90","4.40M","1.27%"
"Feb 21, 2018","158.64","157.76","161.32","157.60","7.83M","0.94%"
"Feb 20, 2018","157.16","157.00","159.16","156.28","5.21M","-0.40%"
"Feb 16, 2018","157.79","159.47","159.90","157.76","7.17M","-1.86%"
"Feb 15, 2018","160.78","161.14","161.52","158.81","5.01M","0.49%"
"Feb 14, 2018","159.99","161.44","162.02","159.68","5.87M","-1.48%"
"Feb 13, 2018","162.40","163.00","163.83","161.72","5.41M","-0.92%"
"Feb 12, 2018","163.90","162.37","165.89","161.50","5.26M","1.93%"
"Feb 09, 2018","160.80","159.98","161.98","155.23","7.19M","1.15%"
"Feb 08, 2018","158.97","165.69","165.73","158.76","5.66M","-4.07%"
"Feb 07, 2018","165.71","164.86","168.26","164.52","4.97M","0.32%"
"Feb 06, 2018","165.18","158.35","166.05","158.25","7.02M","0.81%"
"Feb 05, 2018","163.85","168.61","169.46","153.86","7.31M","-3.26%"
"Feb 02, 2018","169.38","170.80","172.73","168.99","4.60M","-1.47%"
"Feb 01, 2018","171.90","170.27","173.54","168.89","4.75M","0.44%"
"Jan 31, 2018","171.14","173.60","174.29","170.27","7.00M","-0.78%"
"Jan 30, 2018","172.48","177.10","177.67","170.85","9.61M","-2.98%"
"Jan 29, 2018","177.77","178.30","178.70","177.24","6.09M","-0.33%"
"Jan 26, 2018","178.36","175.67","178.40","175.01","3.96M","1.54%"
"Jan 25, 2018","175.66","176.40","176.62","174.66","2.82M","-0.26%"
"Jan 24, 2018","176.12","177.30","177.30","175.25","2.81M","-0.39%"
"Jan 23, 2018","176.81","175.57","177.75","174.85","3.20M","0.34%"
"Jan 22, 2018","176.21","175.97","176.83","175.60","3.22M","0.05%"
"Jan 19, 2018","176.12","174.99","176.64","174.38","3.75M","0.89%"
"Jan 18, 2018","174.57","175.19","175.44","173.90","2.15M","-0.23%"
"Jan 17, 2018","174.98","174.35","175.69","173.88","4.13M","0.75%"
"Jan 16, 2018","173.68","173.62","174.41","172.88","3.66M","0.06%"
"Jan 12, 2018","173.57","173.36","173.79","172.88","2.90M","0.10%"
"Jan 11, 2018","173.39","173.56","174.55","172.10","3.08M","-0.07%"
"Jan 10, 2018","173.51","173.50","174.00","172.47","2.17M","-0.02%"
"Jan 09, 2018","173.54","174.23","174.23","173.01","2.67M","-0.22%"
"Jan 08, 2018","173.93","173.74","174.21","172.93","2.06M","-0.07%"
"Jan 05, 2018","174.05","174.00","175.00","173.40","3.74M","0.20%"
"Jan 04, 2018","173.70","173.24","174.13","172.73","2.76M","0.70%"
"Jan 03, 2018","172.49","173.23","173.64","172.00","3.79M","-0.42%"
"Jan 02, 2018","173.22","173.73","174.48","172.66","3.70M","0.64%"
"Dec 29, 2017","172.12","172.98","172.98","171.92","2.20M","-0.57%"
"Dec 28, 2017","173.10","173.26","173.55","172.62","1.80M","0.25%"
"Dec 27, 2017","172.67","171.33","172.74","170.84","1.60M","0.81%"
"Dec 26, 2017","171.29","171.09","171.64","170.82","1.28M","-0.08%"
"Dec 22, 2017","171.42","171.82","172.04","170.55","3.23M","-0.25%"
"Dec 21, 2017","171.85","172.60","172.75","171.67","2.34M","-0.19%"
"Dec 20, 2017","172.17","173.83","173.88","171.71","2.75M","-0.70%"
"Dec 19, 2017","173.39","174.39","174.90","173.08","3.12M","-0.46%"
"Dec 18, 2017","174.20","174.87","175.78","174.11","2.43M","0.08%"
"Dec 15, 2017","174.06","174.30","175.09","173.68","7.44M","0.53%"
"Dec 14, 2017","173.14","173.66","174.08","172.83","2.67M","-0.24%"
"Dec 13, 2017","173.55","172.44","173.96","172.40","2.55M","0.77%"
"Dec 12, 2017","172.23","173.00","173.20","171.85","2.81M","-0.59%"
"Dec 11, 2017","173.25","172.94","173.25","172.22","2.34M","0.06%"
"Dec 08, 2017","173.15","173.05","173.54","172.51","2.24M","0.14%"
"Dec 07, 2017","172.91","172.55","173.29","171.92","2.28M","-0.33%"
"Dec 06, 2017","173.48","173.39","174.44","173.00","2.62M","0.28%"
"Dec 05, 2017","172.99","173.39","174.25","172.46","3.23M","1.37%"
"Dec 04, 2017","170.65","173.27","173.48","170.43","3.94M","-1.28%"
"Dec 01, 2017","172.87","172.77","173.15","170.39","4.28M","0.52%"
"Nov 30, 2017","171.97","170.24","173.17","169.34","6.02M","0.90%"
"Nov 29, 2017","170.43","171.70","172.02","169.05","4.59M","-0.53%"
"Nov 28, 2017","171.34","169.23","171.38","169.04","2.91M","1.41%"
"Nov 27, 2017","168.96","168.90","169.18","168.09","2.08M","-0.09%"
"Nov 24, 2017","169.11","168.88","169.56","168.82","963.23K","0.04%"
"Nov 22, 2017","169.05","169.27","170.35","168.67","2.72M","0.45%"
"Nov 21, 2017","168.30","167.55","169.26","167.51","2.65M","0.82%"
"Nov 20, 2017","166.93","167.33","167.85","166.76","2.44M","0.13%"
"Nov 17, 2017","166.72","167.54","167.70","166.16","2.22M","-0.82%"
"Nov 16, 2017","168.09","167.68","168.89","167.53","2.29M","0.46%"
"Nov 15, 2017","167.32","167.69","168.69","167.15","2.02M","-0.47%"
"Nov 14, 2017","168.11","166.84","168.42","166.57","2.18M","0.44%"
"Nov 13, 2017","167.37","165.47","167.95","165.08","2.61M","1.07%"
"Nov 10, 2017","165.59","166.40","166.80","163.52","4.23M","-0.84%"
"Nov 09, 2017","167.00","168.72","169.20","166.10","4.22M","-1.82%"
"Nov 08, 2017","170.10","170.17","170.92","169.45","2.61M","-0.39%"
"Nov 07, 2017","170.77","170.10","170.82","169.52","2.51M","0.41%"
"Nov 06, 2017","170.07","168.90","170.42","168.60","3.09M","0.84%"
"Nov 03, 2017","168.65","168.00","169.45","167.60","1.96M","0.33%"
"Nov 02, 2017","168.10","166.99","168.47","166.50","2.29M","1.04%"
"Nov 01, 2017","166.37","165.72","167.99","165.57","2.19M","-0.32%"
"Oct 31, 2017","166.91","166.25","167.41","166.13","2.87M","0.41%"
"Oct 30, 2017","166.23","165.00","166.56","164.66","2.05M","0.51%"
"Oct 27, 2017","165.39","164.09","165.85","163.77","2.30M","0.84%"
"Oct 26, 2017","164.01","164.14","164.65","163.75","2.93M","0.26%"
"Oct 25, 2017","163.58","163.41","165.12","163.00","3.72M","-0.18%"
"Oct 24, 2017","163.88","165.26","166.49","163.59","7.86M","0.33%"
"Oct 23, 2017","163.34","166.10","166.10","163.09","6.21M","-1.78%"
"Oct 20, 2017","166.30","167.23","167.90","165.50","5.58M","-0.12%"
"Oct 19, 2017","166.50","165.82","166.95","164.92","2.48M","0.44%"
"Oct 18, 2017","165.77","165.29","166.25","163.89","2.80M","0.22%"
"Oct 17, 2017","165.40","164.92","166.02","164.75","2.38M","0.24%"
"Oct 16, 2017","165.01","165.44","165.74","164.44","2.13M","-0.22%"
"Oct 13, 2017","165.37","164.45","165.51","164.08","2.96M","0.89%"
"Oct 12, 2017","163.91","162.99","164.40","162.77","3.02M","0.47%"
"Oct 11, 2017","163.15","160.90","163.24","160.58","3.57M","1.60%"
"Oct 10, 2017","160.58","159.69","161.58","159.59","2.91M","0.29%"
"Oct 09, 2017","160.12","159.61","160.49","159.50","2.12M","0.33%"
"Oct 06, 2017","159.60","158.58","160.13","158.58","3.55M","0.50%"
"Oct 05, 2017","158.80","157.30","158.92","157.30","2.80M","1.01%"
"Oct 04, 2017","157.21","156.83","157.42","156.65","1.82M","0.22%"
"Oct 03, 2017","156.86","156.75","157.46","156.36","2.19M","-0.06%"
"Oct 02, 2017","156.96","156.00","157.18","155.80","2.41M","0.18%"
"Sep 29, 2017","156.68","157.51","158.04","156.12","3.67M","-0.51%"
"Sep 28, 2017","157.49","156.16","158.31","155.48","4.21M","2.23%"
"Sep 27, 2017","154.05","153.51","154.69","153.44","3.92M","0.46%"
"Sep 26, 2017","153.35","156.25","156.84","153.27","6.42M","-1.86%"
"Sep 25, 2017","156.26","158.47","158.69","156.10","3.66M","-1.67%"
"Sep 22, 2017","158.91","158.88","159.74","158.56","2.44M","-0.08%"
"Sep 21, 2017","159.03","159.87","160.09","158.51","2.50M","-0.53%"
"Sep 20, 2017","159.88","157.90","159.89","157.76","3.64M","1.56%"
"Sep 19, 2017","157.43","157.27","157.90","156.33","3.55M","0.48%"
